CMDLINE python -u main_sequence.py --total_num_scenes 24 --agent rl --exp_name sequence6-5 --env sequence --sim_gpu_id 1 --task_config tasks/sequence_gibson.yaml --split train --panorama --num_training_frames 1000 --num_local_steps 50 --max_episode_length_straight 50 --sem_pred_prob_thr 0.7
MEM 124015.898438 1775559835.2277
MEM 123901.105469 1775559835.3618
MEM 123737.558594 1775559835.4931
MEM 123709.664062 1775559835.6261
MEM 123671.878906 1775559835.7610
MEM 123671.890625 1775559835.8961
MEM 123671.953125 1775559836.0335
MEM 123672.101562 1775559836.1724
MEM 123672.101562 1775559836.3104
MEM 123672.101562 1775559836.4480
MEM 123672.101562 1775559836.5852
MEM 123672.101562 1775559836.7228
MEM 123672.101562 1775559836.8602
MEM 123674.574219 1775559836.9975
MEM 123888.105469 1775559837.1376
MEM 123672.101562 1775559837.2776
MEM 123672.101562 1775559837.4185
MEM 123687.195312 1775559837.5563
MEM 123707.460938 1775559837.7001
MEM 123677.445312 1775559837.8340
MEM 123673.109375 1775559838.0101
MEM 123674.281250 1775559838.1633
MEM 123738.011719 1775559838.3445
MEM 123703.296875 1775559838.5847
MEM 123703.992188 1775559838.7250
MEM 123736.250000 1775559838.8544
MEM 123706.093750 1775559839.0111
MEM 123706.335938 1775559839.1452
MEM 123752.316406 1775559839.3289
MEM 123754.937500 1775559839.4872
MEM 123755.070312 1775559839.6732
MEM 123786.453125 1775559839.8549
MEM 123785.027344 1775559840.0412
MEM 123818.894531 1775559840.1801
MEM 123842.898438 1775559840.3826
MEM 123856.683594 1775559840.5518
MEM 123864.320312 1775559840.7949
